type, lepton.pt(), lepton.eta(), lepton.phi(), b_jet.pt(), b_jet.eta(), b_jet.phi(), etmiss.et(), etmiss.phi(), InvMass, TransMass, lepton.isTruth()
1, 9.886325e+01, 7.804730e-01, -2.398753e+00, 3.794364e+02, -7.248865e-01, 7.953725e-01, 2.169960e+02, -2.264275e+00, 5.054869e+02, 1.968185e+01, 1
1, 2.387825e+02, 1.397269e-01, 1.697433e+00, 2.724313e+02, 5.617400e-01, -1.532219e+00, 2.762201e+02, 1.861563e+00, 5.219749e+02, 4.210481e+01, 1
1, 5.733659e+02, 8.985668e-01, -1.615719e+00, 6.882922e+01, 8.422180e-01, 1.548006e+00, 7.935979e+01, -1.757210e+00, 3.983778e+02, 3.015679e+01, 1
1, 4.953241e+01, 7.708278e-01, 9.917339e-02, 4.219034e+02, 3.107349e-01, -3.439365e-01, 1.730878e+02, -2.473466e-01, 9.706048e+01, 3.192502e+01, 1
1, 2.128516e+02, -1.635251e+00, -9.126629e-01, 2.424286e+02, 1.431738e+00, 2.508581e+00, 1.463058e+02, -4.458442e-01, 1.101122e+03, 8.163321e+01, 1
1, 3.091081e+02, -6.899763e-02, -6.495201e-01, 2.704508e+02, -2.732044e-01, -2.876627e-01, 7.908070e+01, -5.304630e-01, 1.236265e+02, 1.860327e+01, 1
1, 3.119316e+02, 1.105638e+00, 2.698726e+00, 7.323377e+02, 8.725429e-02, -3.222046e-01, 5.427189e+02, 2.892794e+00, 1.089484e+03, 7.972403e+01, 1
1, 3.709325e+01, 1.385398e+00, 1.529769e+00, 5.626521e+02, -1.089385e+00, -2.341834e+00, 4.259737e+02, 9.409624e-01, 5.387803e+02, 7.294901e+01, 1
1, 4.927300e+01, 1.608097e+00, -3.399538e-02, 3.548941e+02, 1.944562e+00, -1.127445e+00, 1.673767e+02, -1.243683e+00, 1.490661e+02, 1.032796e+02, 1
1, 3.820697e+02, 1.155940e+00, -1.408970e+00, 3.321120e+01, -1.632546e+00, 1.806736e+00, 1.673360e+02, -1.610530e+00, 4.822533e+02, 5.087845e+01, 1
1, 3.786136e+01, 1.964169e+00, 2.674592e+00, 1.537729e+02, 9.258592e-01, 5.994307e-01, 1.212507e+02, -1.663190e+00, 1.577179e+02, 1.119866e+02, 1
1, 3.208251e+02, 7.270585e-01, 1.176402e+00, 2.315877e+02, 1.762985e-01, -2.091536e+00, 1.518107e+02, -1.436665e+00, 5.655585e+02, 4.260603e+02, 1
1, 3.080535e+02, -5.713395e-01, -2.578907e+00, 1.444410e+02, -7.912128e-02, -2.702273e+00, 1.839622e+02, -2.276881e+00, 1.099784e+02, 7.162574e+01, 1
1, 6.029784e+01, 1.043275e+00, 1.187769e+00, 8.463468e+01, -1.425184e+00, 1.419099e+00, 4.850934e+01, -3.081770e+00, 2.255824e+02, 9.141579e+01, 1
1, 4.599161e+01, 1.800766e+00, 3.269054e-01, 2.547622e+02, 1.046900e+00, -4.511129e-01, 1.064857e+02, -8.719109e-01, 1.206333e+02, 7.896100e+01, 1
1, 3.031662e+02, 6.856713e-02, -1.936857e+00, 3.632193e+02, -6.833422e-01, 1.403679e+00, 2.859434e+02, 1.056883e+00, 7.086285e+02, 5.872495e+02, 1
1, 1.601958e+02, 4.985036e-01, 6.317053e-01, 3.043650e+02, 8.020580e-01, 1.068772e+00, 3.588663e+02, 7.805546e-01, 1.204246e+02, 3.565642e+01, 1
1, 4.631268e+01, -1.254376e+00, 1.285590e+00, 8.847536e+01, -1.707052e+00, 7.577229e-01, 3.857845e+02, 1.399161e+00, 4.673487e+01, 1.517251e+01, 1
1, 2.696388e+02, -3.192867e-01, 1.782001e+00, 1.965448e+02, -8.889731e-01, 1.910388e+00, 2.470439e+02, 1.748324e+00, 1.382204e+02, 8.691485e+00, 1
1, 5.347177e+01, 1.959001e+00, 2.941432e+00, 3.322181e+02, -1.673355e+00, -5.077131e-01, 1.944746e+02, 2.748087e+00, 8.421708e+02, 1.968567e+01, 1
1, 7.867930e+01, 5.156789e-01, 4.712099e-01, 2.317696e+02, 1.355719e+00, 7.110547e-01, 8.136928e+01, 1.182186e+00, 1.249303e+02, 5.569672e+01, 1
1, 4.053216e+02, -6.382651e-01, 1.818883e+00, 3.425634e+01, 7.274302e-01, -2.513489e+00, 5.435734e+02, 1.841631e+00, 2.620322e+02, 1.067722e+01, 1
1, 1.304487e+02, 6.307716e-01, 4.695997e-01, 4.017551e+01, -3.724430e-01, 1.071758e+00, 7.484187e+01, -2.063278e+00, 8.799443e+01, 1.885335e+02, 1
1, 2.556826e+02, 3.816891e-01, -1.027172e-01, 2.195473e+02, -3.502796e-02, -1.156101e-01, 1.407103e+02, -2.898967e+00, 1.057703e+02, 3.737118e+02, 1
1, 4.022485e+01, 5.942394e-01, 1.795201e+00, 7.733434e+01, 5.013005e-02, -8.301892e-01, 1.670237e+02, 1.108075e+00, 1.128688e+02, 5.521986e+01, 1
1, 2.088303e+02, -1.645973e+00, -1.176790e+00, 8.890148e+01, -1.937180e+00, -4.120680e-01, 1.979642e+02, -8.988132e-01, 1.103968e+02, 5.633771e+01, 1
1, 7.267196e+02, 1.404311e-01, 2.188498e+00, 3.030116e+01, 1.327348e-01, -2.430189e-01, 1.435556e+02, 2.109457e+00, 2.794363e+02, 2.552314e+01, 1
1, 3.148541e+01, 5.720917e-01, 1.682622e+00, 4.808470e+02, 1.898995e-01, 2.097083e+00, 6.017893e+02, 2.238016e+00, 8.100740e+01, 7.547133e+01, 1
1, 6.518045e+01, 7.975900e-01, 2.387153e+00, 9.266811e+01, 1.300671e+00, 1.479732e+00, 1.204611e+02, 1.811596e+00, 8.031655e+01, 5.029905e+01, 1
1, 9.621207e+01, -1.628214e+00, -1.794817e+00, 7.573881e+01, 9.586270e-01, 1.232355e+00, 4.599657e+01, -2.939897e+00, 3.358202e+02, 7.208108e+01, 1
1, 7.618512e+01, -7.501056e-01, 2.350218e+00, 9.037266e+02, 3.940497e-02, -1.369102e-01, 3.310721e+02, 2.674610e+00, 5.644424e+02, 5.129335e+01, 1
1, 2.498518e+02, -1.007274e+00, 6.004728e-01, 1.364387e+02, -1.456611e+00, 2.730527e-01, 2.295640e+02, 4.917687e-01, 1.048822e+02, 2.602106e+01, 1
1, 2.456718e+02, -4.793501e-01, 2.352350e+00, 2.695988e+02, -3.057891e-01, 1.905004e+00, 2.388420e+02, 2.037462e+00, 1.301925e+02, 7.596148e+01, 1
1, 1.034390e+02, -1.878971e+00, -2.924614e+00, 5.486302e+02, 1.077315e-01, -1.641123e-01, 9.371604e+01, -2.720988e+00, 7.306544e+02, 2.001389e+01, 1
1, 8.811379e+01, 1.812899e-01, 1.473374e+00, 1.860218e+02, 6.762670e-01, 9.399682e-01, 3.986260e+02, 1.361680e+00, 9.673827e+01, 2.092227e+01, 1
1, 6.047998e+01, 1.151366e+00, 9.154105e-01, 1.222238e+02, -8.445269e-01, -1.948799e+00, 2.061546e+02, 1.479043e+00, 2.644041e+02, 6.210613e+01, 1
1, 7.913743e+01, -1.677622e+00, 7.100553e-01, 2.216652e+02, -1.083118e+00, 2.587493e-01, 1.659974e+02, 2.801263e+00, 1.016926e+02, 1.983362e+02, 1
1, 1.109403e+02, 1.005959e+00, -2.569223e+00, 1.118278e+02, -1.387482e+00, -8.646845e-01, 8.590738e+01, -1.907712e+00, 3.749793e+02, 6.340870e+01, 1
1, 3.665581e+01, 6.870816e-01, -1.110697e+00, 1.809382e+02, 8.403465e-01, -2.027915e+00, 5.822191e+02, -1.710239e+00, 7.535072e+01, 8.628007e+01, 1
1, 4.556673e+01, 2.579440e-01, 1.930795e+00, 1.987588e+02, 5.211706e-01, 1.392167e+00, 3.735462e+02, 1.213741e+00, 6.122833e+01, 9.155944e+01, 1
1, 2.843432e+02, -1.388709e+00, 4.112750e-01, 1.790129e+02, -1.716505e+00, -1.885730e-02, 1.678966e+02, -6.952066e-03, 1.265506e+02, 9.071616e+01, 1
1, 2.330997e+02, 1.075426e+00, 1.601989e+00, 2.620003e+02, 6.374809e-01, 2.244534e+00, 4.636194e+02, 1.629956e+00, 1.916925e+02, 9.193780e+00, 1
1, 4.307072e+01, 1.522708e+00, 1.698336e+00, 2.967431e+02, 1.941754e+00, 2.129990e+00, 5.338191e+01, -3.028321e+00, 7.259136e+01, 6.732601e+01, 1
1, 2.104370e+02, -2.916495e-01, 5.077904e-01, 1.200315e+02, -7.131850e-01, 7.948321e-01, 1.633815e+02, 1.296269e+00, 8.627858e+01, 1.424437e+02, 1
1, 9.034043e+01, -1.264405e+00, -1.894512e+00, 4.103721e+01, -1.506890e+00, -2.980335e+00, 7.784399e+01, -1.736566e+00, 6.531960e+01, 1.323153e+01, 1
1, 3.453816e+01, -1.010674e+00, 1.097309e+00, 5.744412e+01, 9.711721e-01, -4.379629e-01, 3.195839e+01, 3.096501e+00, 1.207326e+02, 5.589828e+01, 1
1, 1.368502e+02, 6.950969e-01, 1.202077e+00, 4.040423e+02, -3.836087e-01, -1.583354e+00, 1.670341e+02, -1.342341e-01, 5.346127e+02, 1.873373e+02, 1
1, 1.973077e+02, -5.829585e-01, 2.250056e+00, 3.871864e+01, -4.823564e-01, 3.110734e+00, 1.658554e+02, 1.670883e+00, 7.577851e+01, 1.033138e+02, 1
1, 1.273627e+02, -7.472145e-01, -2.490110e+00, 9.948295e+01, -1.883308e-01, 9.122399e-01, 5.526864e+02, 5.575376e-01, 2.331959e+02, 5.300430e+02, 1
1, 1.010126e+02, 1.746778e+00, 3.108472e+00, 1.901937e+02, 1.186432e+00, -2.553826e+00, 1.686990e+02, -1.738154e+00, 1.196431e+02, 1.718144e+02, 1
1, 5.353762e+01, 1.654650e+00, -2.443302e+00, 3.013248e+02, 8.059124e-01, 1.426917e+00, 1.061583e+02, -1.637013e+00, 2.655563e+02, 5.915194e+01, 1
1, 3.406650e+02, -1.572459e+00, -7.022599e-01, 8.344528e+01, -8.367243e-01, -2.766944e-01, 8.056436e+01, -1.099163e+00, 1.502215e+02, 6.532289e+01, 1
1, 7.780271e+01, 1.467205e+00, -8.680213e-01, 2.688592e+02, 9.093531e-01, -3.124098e-01, 1.860140e+02, -4.874033e-01, 1.174049e+02, 4.551293e+01, 1
1, 3.981241e+01, -2.607860e-02, 3.406324e-01, 2.848179e+02, -9.702032e-02, 2.899046e+00, 4.026650e+02, -2.971488e+00, 2.084043e+02, 2.523078e+02, 1
1, 2.153155e+02, 3.335905e-01, -1.946633e+00, 4.070230e+02, -1.896324e+00, 1.324326e+00, 1.183594e+02, -2.439737e+00, 1.002609e+03, 7.792350e+01, 1
1, 1.703083e+02, 7.811956e-01, -1.408869e+00, 3.696536e+02, 7.019045e-01, -9.986014e-01, 1.570139e+02, 2.162060e+00, 1.087125e+02, 3.195453e+02, 1
1, 3.540073e+02, -1.693937e-01, -1.075939e-01, 1.286407e+02, 1.056479e-01, 2.470101e-01, 4.093958e+02, 7.253056e-02, 9.777386e+01, 6.847993e+01, 1
1, 5.676540e+02, 4.378173e-01, -1.800888e+00, 2.437793e+02, -7.579608e-02, 1.668596e+00, 1.272250e+02, 1.581384e+00, 7.600958e+02, 5.335878e+02, 1
1, 8.776026e+01, -2.306528e+00, 2.009134e+00, 2.237721e+02, -1.832521e+00, 1.300801e+00, 1.272042e+02, 8.351437e-01, 1.228659e+02, 1.170391e+02, 1
1, 2.093339e+02, -1.546207e+00, 5.904763e-01, 3.850459e+02, 5.919604e-01, -2.798640e+00, 1.358040e+02, 2.270897e-01, 9.233747e+02, 6.093303e+01, 1
1, 4.070874e+01, -7.542410e-02, 3.983335e-01, 1.115099e+02, 6.463433e-02, 8.189694e-01, 5.414946e+02, 5.258472e-01, 3.599210e+01, 1.891923e+01, 1
1, 1.324302e+02, -1.770857e+00, -2.154636e+00, 1.614137e+02, 9.500967e-01, 8.773500e-01, 3.145525e+02, -1.774666e+00, 6.098968e+02, 7.708584e+01, 1
1, 6.622221e+01, 8.055015e-01, 2.968595e+00, 1.755423e+02, -8.596675e-01, -8.982239e-01, 1.261347e+02, 2.244795e+00, 2.852824e+02, 6.471667e+01, 1
1, 8.222010e+01, -1.387190e+00, -1.162180e+00, 2.105945e+02, 9.976442e-01, 2.246467e+00, 1.142699e+02, 3.094446e+00, 4.724958e+02, 1.645028e+02, 1
1, 6.499134e+01, -4.695531e-01, 2.592959e-01, 5.235904e+01, 1.036169e+00, 1.237309e+00, 2.123326e+02, -1.962250e+00, 1.118074e+02, 2.105206e+02, 1
1, 2.065397e+02, 6.951659e-01, 1.873533e+00, 1.360559e+02, 1.313353e+00, 1.648652e+00, 3.513913e+02, 1.949328e+00, 1.136560e+02, 2.041441e+01, 1
1, 6.045782e+01, 9.736767e-03, 1.376114e+00, 2.086208e+02, -1.380583e+00, -2.303930e+00, 2.431453e+02, 8.217559e-01, 2.764760e+02, 6.635506e+01, 1
1, 1.267275e+02, 7.585633e-01, 2.108020e+00, 1.249661e+02, 1.358221e-01, 1.677635e+00, 4.522251e+02, 2.060501e+00, 9.720333e+01, 1.137450e+01, 1
1, 6.046426e+01, 4.574192e-01, -9.621493e-01, 1.543727e+02, 3.860585e-01, -1.387662e+00, 6.655444e+02, -1.122826e+00, 4.532916e+01, 3.219763e+01, 1
1, 3.141715e+01, -3.198040e-01, -2.666627e+00, 2.766573e+02, 8.803607e-01, 1.354884e+00, 1.679680e+02, 2.332907e+00, 2.086463e+02, 8.697732e+01, 1
1, 3.565796e+02, -9.491498e-01, 3.076699e+00, 1.671869e+02, 1.383022e+00, -4.340795e-03, 4.151548e+01, 8.184081e-02, 8.606064e+02, 2.426853e+02, 1
1, 4.714677e+01, 1.921430e+00, 1.444397e+00, 7.739233e+01, -7.321277e-01, -2.013564e+00, 3.359281e+02, 1.337139e+00, 2.443824e+02, 1.349188e+01, 1
1, 2.638237e+01, -9.081194e-01, 2.778182e+00, 1.346975e+02, 5.549169e-01, -2.767767e-01, 5.379566e+02, 2.626711e+00, 1.530179e+02, 1.802790e+01, 1
1, 9.277203e+01, -3.200471e-01, 2.533634e+00, 5.476857e+01, 7.587041e-02, 3.140698e+00, 5.678563e+02, 2.715849e+00, 5.325592e+01, 4.176484e+01, 1
1, 1.499301e+02, -2.427151e-01, 2.220416e+00, 2.332600e+02, -2.491646e-01, 2.689295e+00, 1.612836e+02, 3.133349e-01, 9.046484e+01, 2.536165e+02, 1
1, 3.004091e+02, 1.973250e-01, 3.046525e+00, 1.865335e+02, -1.380577e+00, -4.554700e-01, 2.369106e+02, 2.864998e+00, 6.233580e+02, 4.836066e+01, 1
1, 3.807659e+02, -3.078430e-01, -2.131739e+00, 8.817309e+02, -2.126179e-01, 9.743793e-01, 2.836704e+02, -2.127378e+00, 1.164056e+03, 1.433300e+00, 1
1, 1.663221e+02, -1.679568e+00, 1.747540e+00, 3.221322e+02, 6.945993e-01, -1.225263e+00, 9.613855e+01, 1.380044e+00, 8.319640e+02, 4.620934e+01, 1
1, 5.763041e+01, -1.003019e+00, -1.400660e+00, 6.887348e+01, 1.195273e+00, 2.114675e+00, 1.000476e+02, -8.077596e-01, 2.090703e+02, 4.436405e+01, 1
1, 2.530221e+02, -4.110336e-01, 3.186658e-01, 1.125493e+02, -3.498764e-01, 9.194409e-01, 3.064365e+02, 5.568383e-01, 1.043861e+02, 6.616284e+01, 1
1, 4.515711e+01, -1.051781e+00, 3.602501e-02, 2.725202e+01, 9.103515e-01, 6.584541e-01, 3.292692e+02, 3.128719e-01, 8.384629e+01, 3.365042e+01, 1
1, 2.275603e+02, 7.612848e-01, 7.470866e-01, 5.668196e+02, 2.438427e-01, -2.089482e+00, 3.637223e+02, 1.003699e+00, 7.353952e+02, 7.362385e+01, 1
1, 7.530548e+01, -6.254472e-01, -1.387737e+00, 2.213483e+02, -1.213109e+00, -1.612495e+00, 1.736213e+02, -1.750011e+00, 9.774612e+01, 4.119778e+01, 1
1, 1.502965e+02, -1.558024e+00, -1.043463e+00, 1.220490e+02, -1.972255e+00, -1.295325e+00, 2.586505e+02, -1.453984e+00, 6.773347e+01, 8.037354e+01, 1
1, 5.058147e+02, -6.217050e-01, 1.166095e+00, 7.814024e+02, 2.085278e-03, -1.840455e+00, 8.429773e+01, 1.456366e+00, 1.324352e+03, 5.972850e+01, 1
1, 3.620847e+01, 9.255524e-01, -5.035757e-01, 4.055963e+02, 2.225857e-01, -7.173251e-02, 4.194966e+02, -2.734198e-01, 1.070805e+02, 2.830300e+01, 1
1, 1.689434e+02, 5.006908e-01, -2.271942e+00, 1.562698e+02, -1.246734e+00, 5.181406e-01, 9.585290e+01, 2.074319e+00, 4.544920e+02, 2.097194e+02, 1
1, 1.587255e+02, -1.032528e+00, 2.485069e+00, 3.869287e+02, -3.396636e-01, -1.146254e+00, 8.540355e+01, -3.740311e-01, 5.139567e+02, 2.305391e+02, 1
1, 2.746242e+01, 6.814937e-01, -2.584456e+00, 3.102021e+01, 6.063696e-01, 2.359802e+00, 2.588728e+02, -2.338645e+00, 3.740044e+01, 2.067384e+01, 1
1, 5.722854e+01, 4.157928e-02, 1.223934e+00, 2.699581e+02, 4.829565e-01, 6.568233e-01, 2.829705e+02, 4.441985e-01, 9.700235e+01, 9.673113e+01, 1
1, 6.054653e+01, 2.109636e-01, -3.104751e+00, 6.627821e+01, -1.412521e+00, -3.118510e+00, 1.611071e+02, -2.885218e+00, 1.150838e+02, 2.163858e+01, 1
1, 1.618180e+02, 1.599975e-01, -1.608689e-01, 7.287084e+02, -8.797326e-01, 2.297161e+00, 2.520343e+02, -5.520781e-01, 7.545935e+02, 7.850176e+01, 1
1, 7.746509e+01, -1.148417e+00, 2.292904e-01, 4.260045e+02, 1.181568e+00, 2.461021e+00, 8.499176e+01, -2.550162e-01, 6.291908e+02, 3.891429e+01, 1
1, 1.147676e+02, 9.083976e-01, -1.479049e+00, 1.821795e+02, -1.083471e+00, 1.332269e+00, 7.699892e+01, -2.393238e+00, 4.426196e+02, 8.297701e+01, 1
1, 5.164483e+01, -8.472930e-01, 1.233318e+00, 3.348529e+01, -3.872091e-01, 9.802608e-01, 8.185359e+02, 1.241676e+00, 2.565611e+01, 1.718265e+00, 1
1, 1.445277e+02, -1.114178e-01, 5.656175e-01, 4.255812e+02, -6.945807e-01, -2.809841e+00, 7.398677e+02, 3.677069e-01, 5.214599e+02, 6.461193e+01, 1
1, 6.385383e+01, -1.325524e+00, 5.321200e-01, 3.995418e+01, 7.365031e-01, 2.185582e+00, 1.121350e+02, -2.942367e-01, 1.449491e+02, 6.795223e+01, 1
1, 9.971682e+01, 9.186022e-01, -1.823806e+00, 4.970523e+02, 1.310222e+00, -1.378461e+00, 1.027440e+02, -2.329000e+00, 1.396812e+02, 5.059328e+01, 1
1, 9.582792e+01, -2.214325e-01, -1.567672e+00, 1.885847e+02, -4.968798e-01, -1.065565e+00, 3.027943e+02, -1.394421e+00, 7.925694e+01, 2.947488e+01, 1
1, 4.390655e+02, 1.577342e+00, 1.776393e+00, 1.042544e+02, -3.033289e-02, -9.845150e-01, 2.506401e+02, 2.010320e+00, 5.685502e+02, 7.742491e+01, 1
1, 4.116874e+02, -8.353339e-02, 7.720923e-01, 8.852344e+02, 4.905482e-01, -2.416478e+00, 4.579700e+02, 7.480999e-01, 1.270586e+03, 1.041756e+01, 1
1, 3.136895e+02, 6.394082e-01, 2.068506e+00, 1.012471e+02, -1.460065e+00, -1.370535e+00, 2.925790e+02, -9.602361e-01, 5.694337e+02, 6.049366e+02, 1
1, 1.035979e+02, -1.035485e+00, 8.278812e-01, 1.658639e+02, -1.842968e+00, 6.344831e-01, 5.098680e+01, -2.029641e+00, 1.124971e+02, 1.438927e+02, 1
1, 3.014309e+01, 8.366382e-01, 3.013148e-02, 6.803261e+02, 3.154062e-01, -4.149693e-01, 2.339723e+02, -5.225677e-01, 1.073417e+02, 4.582717e+01, 1
1, 7.127314e+01, 1.307394e+00, 2.073683e+00, 2.371399e+02, 8.158153e-01, 2.313667e+00, 3.190401e+01, 1.343526e-01, 7.574052e+01, 7.865198e+01, 1
1, 9.632841e+01, 8.484567e-02, 9.563415e-01, 3.951178e+02, 9.912626e-01, -2.196184e+00, 3.718601e+02, 8.009431e-01, 4.317982e+02, 2.938167e+01, 1
1, 1.278661e+02, 1.896418e+00, 2.528712e+00, 1.869223e+02, -1.264461e+00, -5.783917e-01, 3.602142e+02, 2.878291e+00, 7.833819e+02, 7.464310e+01, 1
1, 1.349451e+02, 7.244429e-01, 2.836552e+00, 4.436485e+02, -1.495696e+00, 4.952980e-02, 8.296952e+01, -2.984664e+00, 8.219330e+02, 4.844872e+01, 1
1, 2.507180e+02, -1.509955e-01, -1.790864e+00, 6.802869e+02, 1.732864e-01, 1.252879e+00, 3.307360e+02, -2.074791e+00, 8.387779e+02, 8.148547e+01, 1
1, 3.851086e+02, -5.719253e-02, 2.732431e+00, 1.276240e+02, -1.367744e-01, 2.155058e+00, 5.726453e+01, 3.123479e+00, 1.288519e+02, 5.770239e+01, 1
1, 1.021223e+02, 2.307710e-01, 8.344607e-01, 3.190362e+02, 8.221402e-01, -8.577070e-01, 1.616565e+02, 1.679520e+00, 2.930777e+02, 1.053766e+02, 1
1, 4.974145e+01, -3.054688e-01, -2.933993e-01, 1.512870e+02, -5.622327e-01, -1.215195e+00, 2.732918e+02, -6.190296e-01, 8.198434e+01, 3.779870e+01, 1
1, 1.003699e+02, 1.366761e+00, -4.218107e-01, 2.318212e+02, -2.281557e+00, -2.657425e+00, 8.559000e+01, -1.261839e-01, 9.609720e+02, 2.730074e+01, 1
1, 1.541048e+02, -5.307467e-01, 2.150933e+00, 1.875373e+02, -6.719636e-01, 2.640334e+00, 4.231969e+02, 2.325741e+00, 9.423442e+01, 4.458500e+01, 1
1, 1.113495e+02, -4.119582e-01, -2.025845e+00, 8.379651e+02, 4.846044e-01, 9.491021e-01, 5.696934e+02, -2.311175e+00, 6.807348e+02, 7.162067e+01, 1
1, 1.567279e+02, 1.668011e+00, -2.002722e+00, 4.590495e+01, 1.705135e+00, -2.764288e+00, 2.206479e+02, -1.906383e+00, 6.601219e+01, 1.790855e+01, 1
1, 5.935601e+02, 1.928987e-01, 1.861861e+00, 8.348509e+01, -1.109804e-01, 2.321816e+00, 1.188967e+02, 1.522233e+00, 1.259226e+02, 8.979090e+01, 1
1, 6.835780e+01, 1.406283e+00, 2.841285e+00, 1.249751e+02, 1.625866e+00, 2.316655e+00, 1.798336e+02, 3.103973e+00, 5.613931e+01, 2.904160e+01, 1
1, 7.007827e+01, 1.747810e+00, 1.186704e+00, 7.111774e+01, -1.387417e+00, -1.126328e+00, 1.650871e+02, -1.727929e+00, 3.490420e+02, 2.137351e+02, 1
1, 1.376178e+02, -1.566359e+00, -1.855831e+00, 5.136990e+02, -1.169985e+00, -1.649523e+00, 1.513101e+02, -1.882961e+00, 1.288188e+02, 3.914768e+00, 1
1, 9.307551e+01, -1.553820e+00, 2.253421e+00, 3.334174e+01, 1.096544e+00, 8.368651e-01, 3.314115e+02, 1.750194e+00, 2.085195e+02, 8.745276e+01, 1
1, 2.743540e+02, 3.947763e-01, 3.102796e+00, 1.815150e+02, 3.319861e-01, -4.837140e-01, 9.801696e+01, -3.007370e+00, 4.369071e+02, 2.833736e+01, 1
1, 8.472585e+01, -2.633152e-01, -2.981369e-01, 1.486878e+02, -5.739747e-01, 2.676487e+00, 1.399472e+02, 3.657342e-01, 2.286924e+02, 7.096907e+01, 1
1, 3.668433e+02, -3.539296e-01, -1.993646e+00, 6.130502e+02, 8.905929e-01, 1.002080e+00, 4.048469e+02, -2.208048e+00, 1.145774e+03, 8.246755e+01, 1
1, 8.647885e+01, -1.565142e-01, 3.872433e-01, 6.042289e+01, -1.051545e+00, 4.154760e-01, 6.609297e+02, 2.657607e+00, 6.843798e+01, 4.334945e+02, 1
1, 4.250716e+02, -1.157721e-01, -7.690075e-01, 6.363939e+01, -8.590526e-01, -5.584024e-01, 1.327942e+02, -8.610684e-01, 1.318233e+02, 2.186463e+01, 1
1, 8.839154e+01, 4.029300e-01, 2.815267e+00, 6.085849e+02, 6.466779e-01, 2.440867e+00, 3.328222e+02, -5.279135e-01, 1.088000e+02, 3.412964e+02, 1
1, 1.586204e+02, -2.178223e+00, -1.682114e+00, 7.130013e+01, 1.256566e+00, 6.844255e-01, 1.880857e+02, -2.197025e+00, 6.066429e+02, 8.795909e+01, 1
1, 7.652204e+01, 1.889054e+00, -4.944728e-02, 7.070424e+01, -1.693181e+00, 1.943102e+00, 9.346561e+01, -1.993732e+00, 4.466849e+02, 1.397266e+02, 1
1, 4.781561e+02, -4.124905e-01, -3.189255e-01, 4.362423e+01, -4.980200e-03, -9.155699e-01, 4.802288e+02, -5.051442e-01, 1.052109e+02, 8.910551e+01, 1
1, 5.533455e+01, -2.811699e-01, 2.836538e+00, 9.809242e+01, -1.103798e+00, -3.090925e+00, 1.464320e+02, 2.812435e+00, 6.899797e+01, 2.169515e+00, 1
1, 2.697960e+02, 1.333125e+00, -1.752113e+00, 6.113166e+01, -1.096975e+00, 1.566965e+00, 2.139752e+02, -1.407048e+00, 4.709581e+02, 8.249823e+01, 1
1, 4.146158e+01, 9.690342e-01, -7.056352e-01, 7.147466e+01, -2.177229e+00, -1.278416e+00, 7.001100e+01, 1.819390e-01, 2.535325e+02, 4.626584e+01, 1
1, 1.796928e+02, -8.001629e-01, 2.922398e-01, 7.341303e+02, -3.419704e-01, -2.936518e+00, 4.438245e+02, 6.778518e-02, 7.587517e+02, 6.325395e+01, 1
1, 2.500772e+02, -1.450446e+00, 1.460807e+00, 2.027218e+02, -9.032877e-01, 1.669650e+00, 1.143716e+02, 2.046889e+00, 1.371137e+02, 9.770595e+01, 1
1, 1.189388e+02, 3.102308e-01, -1.308191e+00, 5.222564e+02, 2.458449e-01, 1.492491e+00, 3.225776e+02, -1.483455e+00, 4.925181e+02, 3.428590e+01, 1
1, 5.458261e+01, 4.634837e-01, 1.081447e+00, 4.710904e+02, -6.538074e-02, 1.517974e+00, 5.338903e+02, 1.497884e+00, 1.226513e+02, 7.057645e+01, 1
1, 8.554742e+01, 9.085854e-02, -8.405585e-01, 3.770463e+02, 5.741068e-01, -1.169276e+00, 2.978452e+02, -1.069311e+00, 1.074652e+02, 3.643485e+01, 1
1, 2.376437e+02, 8.630654e-01, -1.545318e+00, 1.046805e+02, -1.454404e+00, 1.953742e+00, 1.862390e+02, -1.542937e-01, 5.496719e+02, 2.696104e+02, 1
1, 1.410555e+02, 2.447721e-01, 1.190237e+00, 8.360839e+02, 1.866295e-01, -1.818758e+00, 5.150987e+02, 1.234927e+00, 7.007107e+02, 1.204531e+01, 1
1, 1.554400e+02, -4.207076e-01, 1.724768e+00, 1.197390e+02, -1.083336e-01, 2.067912e+00, 3.562855e+02, 1.450601e+00, 6.578040e+01, 6.431840e+01, 1
1, 2.000048e+02, -4.430736e-01, 3.257978e-01, 9.445092e+02, -5.021737e-01, -2.771833e+00, 2.092208e+02, 4.642475e-01, 8.887530e+02, 2.829878e+01, 1
1, 1.559408e+02, 4.544599e-01, -6.408374e-01, 1.899419e+02, 2.488489e-01, -2.198320e-03, 1.594747e+02, -6.320065e-01, 1.169526e+02, 1.392601e+00, 1
1, 2.735684e+02, 2.134711e-01, -3.531482e-01, 7.871351e+02, 1.105470e+00, 2.831985e+00, 1.295015e+02, 1.513297e-01, 1.030325e+03, 9.395014e+01, 1
1, 2.052497e+02, -8.288835e-01, 5.409986e-01, 2.744498e+01, -1.758128e-01, 2.562272e+00, 5.834488e+01, 2.137992e+00, 1.379639e+02, 1.567734e+02, 1
1, 5.676525e+01, 1.338758e+00, -2.261413e+00, 4.858714e+02, 8.828317e-01, -1.415137e+00, 1.457680e+02, -2.757217e+00, 1.637118e+02, 4.464006e+01, 1
